Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-03-04,2.8714,2.8714,2.8714,2.8714
2011-03-07,2.8264,2.8264,2.8264,2.8264
2011-03-08,2.7792,2.7792,2.7792,2.7792
2011-03-09,2.8609,2.8609,2.8609,2.8609
2011-03-10,2.8521,2.8521,2.8521,2.8521
2011-03-11,2.8177,2.8177,2.8177,2.8177
2011-03-14,2.7753,2.7753,2.7753,2.7753
2011-03-15,2.6154,2.6154,2.6154,2.6154
2011-03-16,2.6487,2.6487,2.6487,2.6487
2011-03-17,2.7556,2.7556,2.7556,2.7556
2011-03-18,2.7594,2.7594,2.7594,2.7594
2011-03-21,2.8049,2.8049,2.8049,2.8049
2011-03-22,2.807,2.807,2.807,2.807
2011-03-23,2.83,2.83,2.83,2.83
2011-03-24,2.8648,2.8648,2.8648,2.8648
2011-03-25,2.8807,2.8807,2.8807,2.8807
2011-03-28,2.8636,2.8636,2.8636,2.8636
2011-03-29,2.9158,2.9158,2.9158,2.9158
2011-03-30,2.9465,2.9465,2.9465,2.9465
2011-03-31,3.1177,3.1177,3.1177,3.1177
2011-04-01,3.1663,3.1663,3.1663,3.1663
2011-04-04,3.1788,3.1788,3.1788,3.1788
2011-04-05,3.2113,3.2113,3.2113,3.2113
2011-04-06,3.2029,3.2029,3.2029,3.2029
2011-04-07,3.1965,3.1965,3.1965,3.1965
2011-04-08,3.2707,3.2707,3.2707,3.2707
2011-04-11,3.2093,3.2093,3.2093,3.2093
2011-04-12,3.1729,3.1729,3.1729,3.1729
2011-04-13,3.2524,3.2524,3.2524,3.2524
2011-04-14,3.245,3.245,3.245,3.245
2011-04-15,3.3005,3.3005,3.3005,3.3005
2011-04-18,3.2716,3.2716,3.2716,3.2716
2011-04-19,3.2494,3.2494,3.2494,3.2494
2011-04-20,3.2936,3.2936,3.2936,3.2936
2011-04-21,3.3199,3.3199,3.3199,3.3199
2011-04-25,3.3392,3.3392,3.3392,3.3392
2011-04-26,3.3685,3.3685,3.3685,3.3685
2011-04-27,3.4282,3.4282,3.4282,3.4282
2011-04-28,3.4384,3.4384,3.4384,3.4384
2011-04-29,3.2771,3.2771,3.2771,3.2771
2011-05-02,3.4142,3.4142,3.4142,3.4142
2011-05-03,3.3832,3.3832,3.3832,3.3832
2011-05-04,3.3775,3.3775,3.3775,3.3775
2011-05-05,3.1525,3.1525,3.1525,3.1525
2011-05-06,3.2189,3.2189,3.2189,3.2189
2011-05-09,3.4234,3.4234,3.4234,3.4234
2011-05-10,3.4947,3.4947,3.4947,3.4947
2011-05-11,3.2328,3.2328,3.2328,3.2328
2011-05-12,3.1614,3.1614,3.1614,3.1614
2011-05-13,3.1369,3.1369,3.1369,3.1369
2011-05-16,2.9986,2.9986,2.9986,2.9986
2011-05-17,2.9368,2.9368,2.9368,2.9368
2011-05-18,2.973,2.973,2.973,2.973
2011-05-19,2.9385,2.9385,2.9385,2.9385
2011-05-20,2.9408,2.9408,2.9408,2.9408
2011-05-23,2.9481,2.9481,2.9481,2.9481
2011-05-24,3.0003,3.0003,3.0003,3.0003
2011-05-25,3.02,3.02,3.02,3.02
2011-05-26,3.0671,3.0671,3.0671,3.0671
2011-05-27,3.1145,3.1145,3.1145,3.1145
2011-05-31,3.1604,3.1604,3.1604,3.1604
2011-06-01,3.0598,3.0598,3.0598,3.0598
2011-06-02,3.0315,3.0315,3.0315,3.0315
2011-06-03,3.0656,3.0656,3.0656,3.0656
2011-06-06,3.0249,3.0249,3.0249,3.0249
2011-06-07,3.0444,3.0444,3.0444,3.0444
2011-06-08,3.02,3.02,3.02,3.02
2011-06-09,3.0886,3.0886,3.0886,3.0886
2011-06-10,3.0677,3.0677,3.0677,3.0677
2011-06-13,3.0393,3.0393,3.0393,3.0393
2011-06-14,3.1421,3.1421,3.1421,3.1421
2011-06-15,3.046,3.046,3.046,3.046
2011-06-16,3.0969,3.0969,3.0969,3.0969
2011-06-17,3.1035,3.1035,3.1035,3.1035
2011-06-20,3.0415,3.0415,3.0415,3.0415
2011-06-21,3.0201,3.0201,3.0201,3.0201
2011-06-22,3.0408,3.0408,3.0408,3.0408
2011-06-23,2.8939,2.8939,2.8939,2.8939
2011-06-24,2.8341,2.8341,2.8341,2.8341
2011-06-27,2.87,2.87,2.87,2.87
2011-06-28,2.9496,2.9496,2.9496,2.9496
2011-06-29,3.0597,3.0597,3.0597,3.0597
2011-06-30,3.0642,3.0642,3.0642,3.0642
2011-07-01,3.1126,3.1126,3.1126,3.1126
2011-07-05,3.0849,3.0849,3.0849,3.0849
2011-07-06,3.0701,3.0701,3.0701,3.0701
2011-07-07,3.2045,3.2045,3.2045,3.2045
2011-07-08,3.1551,3.1551,3.1551,3.1551
2011-07-11,3.128,3.128,3.128,3.128
2011-07-12,3.155,3.155,3.155,3.155
2011-07-13,3.2316,3.2316,3.2316,3.2316
2011-07-14,3.2048,3.2048,3.2048,3.2048
2011-07-15,3.2093,3.2093,3.2093,3.2093
2011-07-18,3.1624,3.1624,3.1624,3.1624
2011-07-19,3.1624,3.1624,3.1624,3.1624
2011-07-20,3.1845,3.1845,3.1845,3.1845
2011-07-21,3.1345,3.1345,3.1345,3.1345
2011-07-22,3.1651,3.1651,3.1651,3.1651
2011-07-25,3.1614,3.1614,3.1614,3.1614
2011-07-26,3.2061,3.2061,3.2061,3.2061
2011-07-27,3.1923,3.1923,3.1923,3.1923
2011-07-28,3.1476,3.1476,3.1476,3.1476
2011-07-29,3.1354,3.1354,3.1354,3.1354
2011-08-01,3.124,3.124,3.124,3.124
2011-08-02,3.0973,3.0973,3.0973,3.0973
2011-08-03,2.9888,2.9888,2.9888,2.9888
2011-08-04,2.796,2.796,2.796,2.796
2011-08-05,2.8665,2.8665,2.8665,2.8665
2011-08-08,2.7429,2.7429,2.7429,2.7429
2011-08-09,2.7364,2.7364,2.7364,2.7364
2011-08-10,2.8538,2.8538,2.8538,2.8538
2011-08-11,2.9448,2.9448,2.9448,2.9448
2011-08-12,2.9397,2.9397,2.9397,2.9397
2011-08-15,2.982,2.982,2.982,2.982
2011-08-16,2.9463,2.9463,2.9463,2.9463
2011-08-17,2.9366,2.9366,2.9366,2.9366
2011-08-18,2.8307,2.8307,2.8307,2.8307
2011-08-19,2.8787,2.8787,2.8787,2.8787
2011-08-22,2.8814,2.8814,2.8814,2.8814
2011-08-23,2.9166,2.9166,2.9166,2.9166
2011-08-24,2.9197,2.9197,2.9197,2.9197
2011-08-25,2.8517,2.8517,2.8517,2.8517
2011-08-26,2.866,2.866,2.866,2.866
2011-08-29,2.8495,2.8495,2.8495,2.8495
2011-08-30,3.0958,3.0958,3.0958,3.0958
2011-08-31,3.0738,3.0738,3.0738,3.0738
2011-09-01,3.2968,3.2968,3.2968,3.2968
2011-09-02,3.0909,3.0909,3.0909,3.0909
2011-09-06,2.9851,2.9851,2.9851,2.9851
2011-09-07,3.0905,3.0905,3.0905,3.0905
2011-09-08,3.065,3.065,3.065,3.065
2011-09-09,2.9185,2.9185,2.9185,2.9185
2011-09-12,2.887,2.887,2.887,2.887
2011-09-13,2.8499,2.8499,2.8499,2.8499
2011-09-14,2.8333,2.8333,2.8333,2.8333
2011-09-15,2.8903,2.8903,2.8903,2.8903
2011-09-16,2.8004,2.8004,2.8004,2.8004
2011-09-19,2.719,2.719,2.719,2.719
2011-09-20,2.7177,2.7177,2.7177,2.7177
2011-09-21,2.6715,2.6715,2.6715,2.6715
2011-09-22,2.5688,2.5688,2.5688,2.5688
2011-09-23,2.5735,2.5735,2.5735,2.5735
2011-09-26,2.5894,2.5894,2.5894,2.5894
2011-09-27,2.7355,2.7355,2.7355,2.7355
2011-09-28,2.6503,2.6503,2.6503,2.6503
2011-09-29,2.6411,2.6411,2.6411,2.6411
2011-09-30,2.6331,2.6331,2.6331,2.6331
2011-10-03,2.6035,2.6035,2.6035,2.6035
2011-10-04,2.6084,2.6084,2.6084,2.6084
2011-10-05,2.7092,2.7092,2.7092,2.7092
2011-10-06,2.8235,2.8235,2.8235,2.8235
2011-10-07,2.7851,2.7851,2.7851,2.7851
2011-10-10,2.8266,2.8266,2.8266,2.8266
2011-10-11,2.8451,2.8451,2.8451,2.8451
2011-10-12,2.8462,2.8462,2.8462,2.8462
2011-10-13,2.8462,2.8462,2.8462,2.8462
2011-10-14,2.9022,2.9022,2.9022,2.9022
2011-10-17,2.7879,2.7879,2.7879,2.7879
2011-10-18,2.7782,2.7782,2.7782,2.7782
2011-10-19,2.699,2.699,2.699,2.699
2011-10-20,2.698,2.698,2.698,2.698
2011-10-21,2.7121,2.7121,2.7121,2.7121
2011-10-24,2.7175,2.7175,2.7175,2.7175
2011-10-25,2.7273,2.7273,2.7273,2.7273
2011-10-26,2.6891,2.6891,2.6891,2.6891
2011-10-27,2.787,2.787,2.787,2.787
2011-10-28,2.7272,2.7272,2.7272,2.7272
2011-10-31,2.6767,2.6767,2.6767,2.6767
2011-11-01,2.7032,2.7032,2.7032,2.7032
2011-11-02,2.6897,2.6897,2.6897,2.6897
2011-11-03,2.6943,2.6943,2.6943,2.6943
2011-11-04,2.7084,2.7084,2.7084,2.7084
2011-11-07,2.7432,2.7432,2.7432,2.7432
2011-11-08,2.7539,2.7539,2.7539,2.7539
2011-11-09,2.688,2.688,2.688,2.688
2011-11-10,2.6793,2.6793,2.6793,2.6793
2011-11-11,2.6463,2.6463,2.6463,2.6463
2011-11-14,2.5578,2.5578,2.5578,2.5578
2011-11-15,2.5995,2.5995,2.5995,2.5995
2011-11-16,2.6423,2.6423,2.6423,2.6423
2011-11-17,2.5196,2.5196,2.5196,2.5196
2011-11-18,2.4834,2.4834,2.4834,2.4834
2011-11-21,2.489,2.489,2.489,2.489
2011-11-22,2.5643,2.5643,2.5643,2.5643
2011-11-23,2.524,2.524,2.524,2.524
2011-11-25,2.4552,2.4552,2.4552,2.4552
2011-11-28,2.5269,2.5269,2.5269,2.5269
2011-11-29,2.5479,2.5479,2.5479,2.5479
2011-11-30,2.5727,2.5727,2.5727,2.5727
2011-12-01,2.5629,2.5629,2.5629,2.5629
2011-12-02,2.6212,2.6212,2.6212,2.6212
2011-12-05,2.6174,2.6174,2.6174,2.6174
2011-12-06,2.6529,2.6529,2.6529,2.6529
2011-12-07,2.6007,2.6007,2.6007,2.6007
2011-12-08,2.5679,2.5679,2.5679,2.5679
2011-12-09,2.6,2.6,2.6,2.6
2011-12-12,2.5611,2.5611,2.5611,2.5611
2011-12-13,2.6242,2.6242,2.6242,2.6242
2011-12-14,2.5062,2.5062,2.5062,2.5062
2011-12-15,2.4877,2.4877,2.4877,2.4877
2011-12-16,2.482,2.482,2.482,2.482
2011-12-19,2.4916,2.4916,2.4916,2.4916
2011-12-20,2.5912,2.5912,2.5912,2.5912
2011-12-21,2.6374,2.6374,2.6374,2.6374
2011-12-22,2.6611,2.6611,2.6611,2.6611
2011-12-23,2.7097,2.7097,2.7097,2.7097
2011-12-27,2.7097,2.7097,2.7097,2.7097
2011-12-28,2.6631,2.6631,2.6631,2.6631
2011-12-29,2.9251,2.9251,2.9251,2.9251
2011-12-30,2.9217,2.9217,2.9217,2.9217
2012-01-03,3.0475,3.0475,3.0475,3.0475
2012-01-04,2.7925,2.7925,2.7925,2.7925
2012-01-05,2.7425,2.7425,2.7425,2.7425
2012-01-06,2.7525,2.7525,2.7525,2.7525
2012-01-09,2.7528,2.7528,2.7528,2.7528
2012-01-10,2.7703,2.7703,2.7703,2.7703
2012-01-11,2.7583,2.7583,2.7583,2.7583
2012-01-12,2.7583,2.7583,2.7583,2.7583
2012-01-13,2.7292,2.7292,2.7292,2.7292
2012-01-17,2.7626,2.7626,2.7626,2.7626
2012-01-18,2.8204,2.8204,2.8204,2.8204
2012-01-19,2.8133,2.8133,2.8133,2.8133
2012-01-20,2.7819,2.7819,2.7819,2.7819
2012-01-23,2.7819,2.7819,2.7819,2.7819
2012-01-24,2.8013,2.8013,2.8013,2.8013
2012-01-25,2.8301,2.8301,2.8301,2.8301
2012-01-26,2.8441,2.8441,2.8441,2.8441
2012-01-27,2.9306,2.9306,2.9306,2.9306
2012-01-30,2.872,2.872,2.872,2.872
2012-01-31,2.8897,2.8897,2.8897,2.8897
2012-02-01,2.8897,2.8897,2.8897,2.8897
2012-02-02,2.8577,2.8577,2.8577,2.8577
2012-02-03,2.9007,2.9007,2.9007,2.9007
2012-02-06,2.9167,2.9167,2.9167,2.9167
2012-02-07,2.9163,2.9163,2.9163,2.9163
2012-02-08,2.964,2.964,2.964,2.964
2012-02-09,3.0016,3.0016,3.0016,3.0016
2012-02-10,2.9587,2.9587,2.9587,2.9587
2012-02-13,2.9925,2.9925,2.9925,2.9925
2012-02-14,2.9575,2.9575,2.9575,2.9575
2012-02-15,2.973,2.973,2.973,2.973
2012-02-16,3.0196,3.0196,3.0196,3.0196
2012-02-17,2.9831,2.9831,2.9831,2.9831
2012-02-21,3.0265,3.0265,3.0265,3.0265
2012-02-22,3.074,3.074,3.074,3.074
2012-02-23,3.0986,3.0986,3.0986,3.0986
2012-02-24,3.0986,3.0986,3.0986,3.0986
2012-02-27,3.1046,3.1046,3.1046,3.1046
2012-02-28,3.0151,3.0151,3.0151,3.0151
2012-02-29,3.0447,3.0447,3.0447,3.0447
2012-03-01,3.1292,3.1292,3.1292,3.1292
2012-03-02,3.0196,3.0196,3.0196,3.0196
2012-03-05,2.9599,2.9599,2.9599,2.9599
2012-03-06,2.9574,2.9574,2.9574,2.9574
2012-03-07,3.0199,3.0199,3.0199,3.0199
2012-03-08,3.2528,3.2528,3.2528,3.2528
2012-03-09,3.0724,3.0724,3.0724,3.0724
2012-03-12,3.073,3.073,3.073,3.073
2012-03-13,3.1071,3.1071,3.1071,3.1071
2012-03-14,3.132,3.132,3.132,3.132
2012-03-15,3.076,3.076,3.076,3.076
2012-03-16,3.355,3.355,3.355,3.355
2012-03-19,3.1778,3.1778,3.1778,3.1778
2012-03-20,3.1956,3.1956,3.1956,3.1956
2012-03-21,3.1821,3.1821,3.1821,3.1821
2012-03-22,3.1396,3.1396,3.1396,3.1396
2012-03-23,3.1852,3.1852,3.1852,3.1852
2012-03-26,3.2066,3.2066,3.2066,3.2066
2012-03-27,3.2056,3.2056,3.2056,3.2056
2012-03-28,3.1955,3.1955,3.1955,3.1955
2012-03-29,3.2406,3.2406,3.2406,3.2406
2012-03-30,3.2299,3.2299,3.2299,3.2299
2012-04-02,3.2672,3.2672,3.2672,3.2672
2012-04-03,3.3029,3.3029,3.3029,3.3029
2012-04-04,3.2436,3.2436,3.2436,3.2436
2012-04-05,3.268,3.268,3.268,3.268
2012-04-09,3.2292,3.2292,3.2292,3.2292
2012-04-10,3.1821,3.1821,3.1821,3.1821
2012-04-11,3.2543,3.2543,3.2543,3.2543
2012-04-12,3.3155,3.3155,3.3155,3.3155
2012-04-13,3.3024,3.3024,3.3024,3.3024
2012-04-16,3.2233,3.2233,3.2233,3.2233
2012-04-17,3.1815,3.1815,3.1815,3.1815
2012-04-18,3.1427,3.1427,3.1427,3.1427
2012-04-19,3.0941,3.0941,3.0941,3.0941
2012-04-20,3.0727,3.0727,3.0727,3.0727
2012-04-23,3.1836,3.1836,3.1836,3.1836
2012-04-24,3.1568,3.1568,3.1568,3.1568
2012-04-25,3.0857,3.0857,3.0857,3.0857
2012-04-26,3.1808,3.1808,3.1808,3.1808
2012-04-27,3.2137,3.2137,3.2137,3.2137
2012-04-30,3.1321,3.1321,3.1321,3.1321
2012-05-01,3.1559,3.1559,3.1559,3.1559
2012-05-02,3.1,3.1,3.1,3.1
2012-05-03,3.0938,3.0938,3.0938,3.0938
2012-05-04,3.0321,3.0321,3.0321,3.0321
2012-05-07,3.0179,3.0179,3.0179,3.0179
2012-05-08,3.0394,3.0394,3.0394,3.0394
2012-05-09,3.0891,3.0891,3.0891,3.0891
2012-05-10,3.079,3.079,3.079,3.079
2012-05-11,3.0833,3.0833,3.0833,3.0833
2012-05-14,3.0278,3.0278,3.0278,3.0278
2012-05-15,3.0041,3.0041,3.0041,3.0041
2012-05-16,2.9884,2.9884,2.9884,2.9884
2012-05-17,2.952,2.952,2.952,2.952
2012-05-18,2.9595,2.9595,2.9595,2.9595
2012-05-21,2.9951,2.9951,2.9951,2.9951
2012-05-22,2.992,2.992,2.992,2.992
2012-05-23,2.9223,2.9223,2.9223,2.9223
2012-05-24,2.9053,2.9053,2.9053,2.9053
2012-05-25,2.9129,2.9129,2.9129,2.9129
2012-05-29,2.929,2.929,2.929,2.929
2012-05-30,2.8757,2.8757,2.8757,2.8757
2012-05-31,2.8177,2.8177,2.8177,2.8177
2012-06-01,2.7104,2.7104,2.7104,2.7104
2012-06-04,2.7507,2.7507,2.7507,2.7507
2012-06-05,2.7822,2.7822,2.7822,2.7822
2012-06-06,2.7903,2.7903,2.7903,2.7903
2012-06-07,2.775,2.775,2.775,2.775
2012-06-08,2.7827,2.7827,2.7827,2.7827
2012-06-11,2.7566,2.7566,2.7566,2.7566
2012-06-12,2.7552,2.7552,2.7552,2.7552
2012-06-13,2.7604,2.7604,2.7604,2.7604
2012-06-14,2.7614,2.7614,2.7614,2.7614
2012-06-15,2.788,2.788,2.788,2.788
2012-06-18,2.7359,2.7359,2.7359,2.7359
2012-06-19,2.724,2.724,2.724,2.724
2012-06-20,2.7252,2.7252,2.7252,2.7252
2012-06-21,2.7252,2.7252,2.7252,2.7252
2012-06-22,2.7899,2.7899,2.7899,2.7899
2012-06-25,2.8433,2.8433,2.8433,2.8433
2012-06-26,2.8251,2.8251,2.8251,2.8251
2012-06-27,2.6804,2.6804,2.6804,2.6804
2012-06-28,2.6842,2.6842,2.6842,2.6842
2012-06-29,2.6842,2.6842,2.6842,2.6842
2012-07-02,2.7489,2.7489,2.7489,2.7489
2012-07-03,2.8579,2.8579,2.8579,2.8579
2012-07-05,2.8579,2.8579,2.8579,2.8579
2012-07-06,2.836,2.836,2.836,2.836
2012-07-09,2.8794,2.8794,2.8794,2.8794
2012-07-10,2.9019,2.9019,2.9019,2.9019
2012-07-11,2.9264,2.9264,2.9264,2.9264
2012-07-12,2.9612,2.9612,2.9612,2.9612
2012-07-13,2.9711,2.9711,2.9711,2.9711
2012-07-16,2.9972,2.9972,2.9972,2.9972
2012-07-17,2.955,2.955,2.955,2.955
2012-07-18,2.9759,2.9759,2.9759,2.9759
2012-07-19,3.0214,3.0214,3.0214,3.0214
2012-07-20,3.0214,3.0214,3.0214,3.0214
2012-07-23,2.9479,2.9479,2.9479,2.9479
2012-07-24,2.8873,2.8873,2.8873,2.8873
2012-07-25,2.8525,2.8525,2.8525,2.8525
2012-07-26,2.8563,2.8563,2.8563,2.8563
2012-07-27,2.9066,2.9066,2.9066,2.9066
2012-07-30,2.9543,2.9543,2.9543,2.9543
2012-07-31,2.9321,2.9321,2.9321,2.9321
2012-08-01,3.0092,3.0092,3.0092,3.0092
2012-08-02,3.0546,3.0546,3.0546,3.0546
2012-08-03,3.131,3.131,3.131,3.131
2012-08-06,3.1022,3.1022,3.1022,3.1022
2012-08-07,3.1301,3.1301,3.1301,3.1301
2012-08-08,3.1154,3.1154,3.1154,3.1154
2012-08-09,3.1383,3.1383,3.1383,3.1383
2012-08-10,3.1002,3.1002,3.1002,3.1002
2012-08-13,3.0907,3.0907,3.0907,3.0907
2012-08-14,3.0864,3.0864,3.0864,3.0864
2012-08-15,3.1715,3.1715,3.1715,3.1715
2012-08-16,3.1782,3.1782,3.1782,3.1782
2012-08-17,3.0775,3.0775,3.0775,3.0775
2012-08-20,3.0733,3.0733,3.0733,3.0733
2012-08-21,3.1052,3.1052,3.1052,3.1052
2012-08-22,3.1405,3.1405,3.1405,3.1405
2012-08-23,3.1533,3.1533,3.1533,3.1533
2012-08-24,3.1155,3.1155,3.1155,3.1155
2012-08-27,3.2248,3.2248,3.2248,3.2248
2012-08-28,3.1861,3.1861,3.1861,3.1861
2012-08-29,3.1378,3.1378,3.1378,3.1378
2012-08-30,3.1076,3.1076,3.1076,3.1076
2012-08-31,3.1331,3.1331,3.1331,3.1331
2012-09-04,3.1322,3.1322,3.1322,3.1322
2012-09-05,3.1398,3.1398,3.1398,3.1398
2012-09-06,3.241,3.241,3.241,3.241
2012-09-07,3.2546,3.2546,3.2546,3.2546
2012-09-10,3.285,3.285,3.285,3.285
2012-09-11,3.4,3.4,3.4,3.4
2012-09-12,3.2566,3.2566,3.2566,3.2566
2012-09-13,3.2122,3.2122,3.2122,3.2122
2012-09-14,3.2656,3.2656,3.2656,3.2656
2012-09-17,3.125,3.125,3.125,3.125
2012-09-18,3.079,3.079,3.079,3.079
2012-09-19,2.9986,2.9986,2.9986,2.9986
2012-09-20,3.1015,3.1015,3.1015,3.1015
2012-09-21,3.115,3.115,3.115,3.115
2012-09-24,3.0776,3.0776,3.0776,3.0776
2012-09-25,3.1171,3.1171,3.1171,3.1171
2012-09-26,3.3286,3.3286,3.3286,3.3286
2012-09-27,3.3918,3.3918,3.3918,3.3918
2012-09-28,3.392,3.392,3.392,3.392
2012-10-01,3.3751,3.3751,3.3751,3.3751
2012-10-02,3.1692,3.1692,3.1692,3.1692
2012-10-03,3.0845,3.0845,3.0845,3.0845
2012-10-04,3.2029,3.2029,3.2029,3.2029
2012-10-05,3.072,3.072,3.072,3.072
2012-10-08,3.1406,3.1406,3.1406,3.1406
2012-10-09,3.2137,3.2137,3.2137,3.2137
2012-10-10,3.1618,3.1618,3.1618,3.1618
2012-10-11,3.1356,3.1356,3.1356,3.1356
2012-10-12,3.0128,3.0128,3.0128,3.0128
2012-10-15,2.9903,2.9903,2.9903,2.9903
2012-10-16,2.9153,2.9153,2.9153,2.9153
2012-10-17,2.8392,2.8392,2.8392,2.8392
2012-10-18,2.7626,2.7626,2.7626,2.7626
2012-10-19,2.7313,2.7313,2.7313,2.7313
2012-10-22,2.69,2.69,2.69,2.69
2012-10-23,2.62,2.62,2.62,2.62
2012-10-24,2.618,2.618,2.618,2.618
2012-10-25,2.6939,2.6939,2.6939,2.6939
2012-10-26,2.7379,2.7379,2.7379,2.7379
2012-10-29,2.7918,2.7918,2.7918,2.7918
2012-10-30,2.7918,2.7918,2.7918,2.7918
2012-10-31,2.8028,2.8028,2.8028,2.8028
2012-11-01,2.8036,2.8036,2.8036,2.8036
2012-11-02,2.7586,2.7586,2.7586,2.7586
2012-11-05,2.8652,2.8652,2.8652,2.8652
2012-11-06,2.9264,2.9264,2.9264,2.9264
2012-11-07,2.7764,2.7764,2.7764,2.7764
2012-11-08,2.8048,2.8048,2.8048,2.8048
2012-11-09,2.8842,2.8842,2.8842,2.8842
2012-11-12,2.8538,2.8538,2.8538,2.8538
2012-11-13,2.9288,2.9288,2.9288,2.9288
2012-11-14,2.924,2.924,2.924,2.924
2012-11-15,2.8937,2.8937,2.8937,2.8937
2012-11-16,2.8701,2.8701,2.8701,2.8701
2012-11-19,2.8545,2.8545,2.8545,2.8545
2012-11-20,2.8545,2.8545,2.8545,2.8545
2012-11-21,2.8745,2.8745,2.8745,2.8745
2012-11-23,2.8745,2.8745,2.8745,2.8745
2012-11-26,2.7713,2.7713,2.7713,2.7713
2012-11-27,2.8146,2.8146,2.8146,2.8146
2012-11-28,2.7839,2.7839,2.7839,2.7839
2012-11-29,2.8345,2.8345,2.8345,2.8345
2012-11-30,2.7739,2.7739,2.7739,2.7739
2012-12-03,2.764,2.764,2.764,2.764
2012-12-04,2.7565,2.7565,2.7565,2.7565
2012-12-05,2.719,2.719,2.719,2.719
2012-12-06,2.6144,2.6144,2.6144,2.6144
2012-12-07,2.6199,2.6199,2.6199,2.6199
2012-12-10,2.6131,2.6131,2.6131,2.6131
2012-12-11,2.6255,2.6255,2.6255,2.6255
2012-12-12,2.6665,2.6665,2.6665,2.6665
2012-12-13,2.6271,2.6271,2.6271,2.6271
2012-12-14,2.6271,2.6271,2.6271,2.6271
2012-12-17,2.6921,2.6921,2.6921,2.6921
2012-12-18,2.7284,2.7284,2.7284,2.7284
2012-12-19,2.7806,2.7806,2.7806,2.7806
2012-12-20,2.7943,2.7943,2.7943,2.7943
2012-12-21,2.7672,2.7672,2.7672,2.7672
2012-12-24,2.7672,2.7672,2.7672,2.7672
2012-12-26,2.8408,2.8408,2.8408,2.8408
2012-12-27,2.8463,2.8463,2.8463,2.8463
2012-12-28,2.8287,2.8287,2.8287,2.8287
2012-12-31,2.8287,2.8287,2.8287,2.8287
2013-01-02,2.8451,2.8451,2.8451,2.8451
2013-01-03,2.8502,2.8502,2.8502,2.8502
2013-01-04,2.8068,2.8068,2.8068,2.8068
2013-01-07,2.8074,2.8074,2.8074,2.8074
2013-01-08,2.8219,2.8219,2.8219,2.8219
2013-01-09,2.7939,2.7939,2.7939,2.7939
2013-01-10,2.7996,2.7996,2.7996,2.7996
2013-01-11,2.7395,2.7395,2.7395,2.7395
2013-01-14,2.7416,2.7416,2.7416,2.7416
2013-01-15,2.6879,2.6879,2.6879,2.6879
2013-01-16,2.7089,2.7089,2.7089,2.7089
2013-01-17,2.7484,2.7484,2.7484,2.7484
2013-01-18,2.7818,2.7818,2.7818,2.7818
2013-01-22,2.8174,2.8174,2.8174,2.8174
2013-01-23,2.8213,2.8213,2.8213,2.8213
2013-01-24,2.8542,2.8542,2.8542,2.8542
2013-01-25,2.8654,2.8654,2.8654,2.8654
2013-01-28,2.9236,2.9236,2.9236,2.9236
2013-01-29,2.9634,2.9634,2.9634,2.9634
2013-01-30,3.0487,3.0487,3.0487,3.0487
2013-01-31,3.0171,3.0171,3.0171,3.0171
2013-02-01,3.0524,3.0524,3.0524,3.0524
2013-02-04,3.0103,3.0103,3.0103,3.0103
2013-02-05,3.0287,3.0287,3.0287,3.0287
2013-02-06,3.0197,3.0197,3.0197,3.0197
2013-02-07,2.9599,2.9599,2.9599,2.9599
2013-02-08,3.0201,3.0201,3.0201,3.0201
2013-02-11,2.9937,2.9937,2.9937,2.9937
2013-02-12,3.0178,3.0178,3.0178,3.0178
2013-02-13,2.9879,2.9879,2.9879,2.9879
2013-02-14,3.0841,3.0841,3.0841,3.0841
2013-02-15,3.1095,3.1095,3.1095,3.1095
2013-02-19,3.1012,3.1012,3.1012,3.1012
2013-02-20,3.047,3.047,3.047,3.047
2013-02-21,3.0165,3.0165,3.0165,3.0165
2013-02-22,3.0571,3.0571,3.0571,3.0571
2013-02-25,3.0374,3.0374,3.0374,3.0374
2013-02-26,2.9566,2.9566,2.9566,2.9566
2013-02-27,2.8315,2.8315,2.8315,2.8315
2013-02-28,2.8917,2.8917,2.8917,2.8917
2013-03-01,2.9024,2.9024,2.9024,2.9024
2013-03-04,2.8683,2.8683,2.8683,2.8683
2013-03-05,2.917,2.917,2.917,2.917
2013-03-06,2.8697,2.8697,2.8697,2.8697
2013-03-07,2.8621,2.8621,2.8621,2.8621
2013-03-08,2.9198,2.9198,2.9198,2.9198
2013-03-11,2.8749,2.8749,2.8749,2.8749
2013-03-12,2.9127,2.9127,2.9127,2.9127
2013-03-13,2.9098,2.9098,2.9098,2.9098
2013-03-14,2.9213,2.9213,2.9213,2.9213
2013-03-15,2.9588,2.9588,2.9588,2.9588
2013-03-18,2.9239,2.9239,2.9239,2.9239
2013-03-19,2.8626,2.8626,2.8626,2.8626
2013-03-20,2.9363,2.9363,2.9363,2.9363
2013-03-21,2.8831,2.8831,2.8831,2.8831
2013-03-22,2.87,2.87,2.87,2.87
2013-03-25,2.8701,2.8701,2.8701,2.8701
2013-03-26,2.6388,2.6388,2.6388,2.6388
2013-03-27,2.8755,2.8755,2.8755,2.8755
2013-03-28,2.8554,2.8554,2.8554,2.8554
2013-04-01,2.854,2.854,2.854,2.854
2013-04-02,2.7858,2.7858,2.7858,2.7858
2013-04-03,2.659,2.659,2.659,2.659
2013-04-04,2.6387,2.6387,2.6387,2.6387
